id,availability,condition,description,image_link,link,title,price,sale_price,brand
"WL51","in stock","new","Buildable, medium to full coverage High Definition Liquid Foundation provides a seamless &amp; flawless application. This hydrating &amp; ultra-long wearing formula blurs fine lines &amp; pores to ensure a luxurious, velvety finish, yet leaving natural vibrancy on the skin. &nbsp;Enriched with hydrating components, this anti crease &amp; anti flake formula glides on practically invisible for on-screen and real life wear. Paraben-free, suitable for all skin types.
&nbsp;
Suggested Application
Use your favourite face primer to clean skin. Stipple 1 pump of foundation all over the face with a kabuki or dense foundation brush, blending into the perimeter of the face. To build coverage, repeat &amp; reapply one- half pump on top of the existing layer. Wait thirty seconds in between each layer. Set with your favourite loose powder or pressed powder, followed by a makeup setting spray.
&nbsp;
Ingredients:
&nbsp;Aqua, Cyclopentasiloxane, PEG/PPG-18/18 Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Isododecane, Dimethicone, Glycerin, Butylene Glycol, PEG-10 Dimethicone, Polysilicone-11, Dimethicone/Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Phenoxyethanol, Tribehenin, Sorbitan Sesquioleate, Propylene Carbonate, Disodium Stearoyl Glutamate, Aluminum Dimyristate, Triethoxycaprylylsilane, Sodium Chloride, Tocopheryl Acetate, Disodium EDTA
May Contain [+/-]: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/w/l/wl51.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-hd-foundations-ivory.html?___store=default","Doll Me Up HD Foundations - Ivory","160.000000","59.000000","Doll Me Up"
"WL52","in stock","new","Buildable, medium to full coverage High Definition Liquid Foundation provides a seamless &amp; flawless application. This hydrating &amp; ultra-long wearing formula blurs fine lines &amp; pores to ensure a luxurious, velvety finish, yet leaving natural vibrancy on the skin. &nbsp;Enriched with hydrating components, this anti crease &amp; anti flake formula glides on practically invisible for on-screen and real life wear. Paraben-free, suitable for all skin types.
&nbsp;
Suggested Application
Use your favourite face primer to clean skin. Stipple 1 pump of foundation all over the face with a kabuki or dense foundation brush, blending into the perimeter of the face. To build coverage, repeat &amp; reapply one- half pump on top of the existing layer. Wait thirty seconds in between each layer. Set with your favourite loose powder or pressed powder, followed by a makeup setting spray.
&nbsp;
Ingredients:
&nbsp;Aqua, Cyclopentasiloxane, PEG/PPG-18/18 Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Isododecane, Dimethicone, Glycerin, Butylene Glycol, PEG-10 Dimethicone, Polysilicone-11, Dimethicone/Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Phenoxyethanol, Tribehenin, Sorbitan Sesquioleate, Propylene Carbonate, Disodium Stearoyl Glutamate, Aluminum Dimyristate, Triethoxycaprylylsilane, Sodium Chloride, Tocopheryl Acetate, Disodium EDTA
May Contain [+/-]: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/w/l/wl52.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-hd-foundations-medium-ivory.html?___store=default","Doll Me Up HD Foundations - Medium Ivory","160.000000","59.000000","Doll Me Up"
"WL53","in stock","new","Buildable, medium to full coverage High Definition Liquid Foundation provides a seamless &amp; flawless application. This hydrating &amp; ultra-long wearing formula blurs fine lines &amp; pores to ensure a luxurious, velvety finish, yet leaving natural vibrancy on the skin. &nbsp;Enriched with hydrating components, this anti crease &amp; anti flake formula glides on practically invisible for on-screen and real life wear. Paraben-free, suitable for all skin types.
&nbsp;
Suggested Application
Use your favourite face primer to clean skin. Stipple 1 pump of foundation all over the face with a kabuki or dense foundation brush, blending into the perimeter of the face. To build coverage, repeat &amp; reapply one- half pump on top of the existing layer. Wait thirty seconds in between each layer. Set with your favourite loose powder or pressed powder, followed by a makeup setting spray.
&nbsp;
Ingredients:
&nbsp;Aqua, Cyclopentasiloxane, PEG/PPG-18/18 Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Isododecane, Dimethicone, Glycerin, Butylene Glycol, PEG-10 Dimethicone, Polysilicone-11, Dimethicone/Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Phenoxyethanol, Tribehenin, Sorbitan Sesquioleate, Propylene Carbonate, Disodium Stearoyl Glutamate, Aluminum Dimyristate, Triethoxycaprylylsilane, Sodium Chloride, Tocopheryl Acetate, Disodium EDTA
May Contain [+/-]: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/w/l/wl53.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-hd-foundations-medium-tan.html?___store=default","Doll Me Up HD Foundations - Medium Tan","160.000000","59.000000","Doll Me Up"
"WL54","in stock","new","Buildable, medium to full coverage High Definition Liquid Foundation provides a seamless &amp; flawless application. This hydrating &amp; ultra-long wearing formula blurs fine lines &amp; pores to ensure a luxurious, velvety finish, yet leaving natural vibrancy on the skin. &nbsp;Enriched with hydrating components, this anti crease &amp; anti flake formula glides on practically invisible for on-screen and real life wear. Paraben-free, suitable for all skin types.
&nbsp;
Suggested Application
Use your favourite face primer to clean skin. Stipple 1 pump of foundation all over the face with a kabuki or dense foundation brush, blending into the perimeter of the face. To build coverage, repeat &amp; reapply one- half pump on top of the existing layer. Wait thirty seconds in between each layer. Set with your favourite loose powder or pressed powder, followed by a makeup setting spray.
&nbsp;
Ingredients:
&nbsp;Aqua, Cyclopentasiloxane, PEG/PPG-18/18 Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Isododecane, Dimethicone, Glycerin, Butylene Glycol, PEG-10 Dimethicone, Polysilicone-11, Dimethicone/Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Phenoxyethanol, Tribehenin, Sorbitan Sesquioleate, Propylene Carbonate, Disodium Stearoyl Glutamate, Aluminum Dimyristate, Triethoxycaprylylsilane, Sodium Chloride, Tocopheryl Acetate, Disodium EDTA
May Contain [+/-]: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/w/l/wl54.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-hd-foundations-tan.html?___store=default","Doll Me Up HD Foundations - Tan","160.000000","59.000000","Doll Me Up"
"WL55","in stock","new","Buildable, medium to full coverage High Definition Liquid Foundation provides a seamless &amp; flawless application. This hydrating &amp; ultra-long wearing formula blurs fine lines &amp; pores to ensure a luxurious, velvety finish, yet leaving natural vibrancy on the skin. &nbsp;Enriched with hydrating components, this anti crease &amp; anti flake formula glides on practically invisible for on-screen and real life wear. Paraben-free, suitable for all skin types.
&nbsp;
Suggested Application
Use your favourite face primer to clean skin. Stipple 1 pump of foundation all over the face with a kabuki or dense foundation brush, blending into the perimeter of the face. To build coverage, repeat &amp; reapply one- half pump on top of the existing layer. Wait thirty seconds in between each layer. Set with your favourite loose powder or pressed powder, followed by a makeup setting spray.
&nbsp;
Ingredients:
&nbsp;Aqua, Cyclopentasiloxane, PEG/PPG-18/18 Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Isododecane, Dimethicone, Glycerin, Butylene Glycol, PEG-10 Dimethicone, Polysilicone-11, Dimethicone/Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Phenoxyethanol, Tribehenin, Sorbitan Sesquioleate, Propylene Carbonate, Disodium Stearoyl Glutamate, Aluminum Dimyristate, Triethoxycaprylylsilane, Sodium Chloride, Tocopheryl Acetate, Disodium EDTA
May Contain [+/-]: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/w/l/wl55.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-hd-foundations-almond.html?___store=default","Doll Me Up HD Foundations - Almond","160.000000","59.000000","Doll Me Up"
"WL56","in stock","new","Buildable, medium to full coverage High Definition Liquid Foundation provides a seamless &amp; flawless application. This hydrating &amp; ultra-long wearing formula blurs fine lines &amp; pores to ensure a luxurious, velvety finish, yet leaving natural vibrancy on the skin. &nbsp;Enriched with hydrating components, this anti crease &amp; anti flake formula glides on practically invisible for on-screen and real life wear. Paraben-free, suitable for all skin types.
&nbsp;
Suggested Application
Use your favourite face primer to clean skin. Stipple 1 pump of foundation all over the face with a kabuki or dense foundation brush, blending into the perimeter of the face. To build coverage, repeat &amp; reapply one- half pump on top of the existing layer. Wait thirty seconds in between each layer. Set with your favourite loose powder or pressed powder, followed by a makeup setting spray.
&nbsp;
Ingredients:
&nbsp;Aqua, Cyclopentasiloxane, PEG/PPG-18/18 Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Isododecane, Dimethicone, Glycerin, Butylene Glycol, PEG-10 Dimethicone, Polysilicone-11, Dimethicone/Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Phenoxyethanol, Tribehenin, Sorbitan Sesquioleate, Propylene Carbonate, Disodium Stearoyl Glutamate, Aluminum Dimyristate, Triethoxycaprylylsilane, Sodium Chloride, Tocopheryl Acetate, Disodium EDTA
May Contain [+/-]: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/w/l/wl56.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-hd-foundations-golden-honey.html?___store=default","Doll Me Up HD Foundations - Golden Honey","160.000000","59.000000","Doll Me Up"
"WL58","in stock","new","Buildable, medium to full coverage High Definition Liquid Foundation provides a seamless &amp; flawless application. This hydrating &amp; ultra-long wearing formula blurs fine lines &amp; pores to ensure a luxurious, velvety finish, yet leaving natural vibrancy on the skin. &nbsp;Enriched with hydrating components, this anti crease &amp; anti flake formula glides on practically invisible for on-screen and real life wear. Paraben-free, suitable for all skin types.
&nbsp;
Suggested Application
Use your favourite face primer to clean skin. Stipple 1 pump of foundation all over the face with a kabuki or dense foundation brush, blending into the perimeter of the face. To build coverage, repeat &amp; reapply one- half pump on top of the existing layer. Wait thirty seconds in between each layer. Set with your favourite loose powder or pressed powder, followed by a makeup setting spray.
&nbsp;
Ingredients:
&nbsp;Aqua, Cyclopentasiloxane, PEG/PPG-18/18 Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Isododecane, Dimethicone, Glycerin, Butylene Glycol, PEG-10 Dimethicone, Polysilicone-11, Dimethicone/Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Phenoxyethanol, Tribehenin, Sorbitan Sesquioleate, Propylene Carbonate, Disodium Stearoyl Glutamate, Aluminum Dimyristate, Triethoxycaprylylsilane, Sodium Chloride, Tocopheryl Acetate, Disodium EDTA
May Contain [+/-]: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/w/l/wl58.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-hd-foundations-white-adjuster.html?___store=default","Doll Me Up HD Foundations - White Adjuster","160.000000","59.000000","Doll Me Up"
"Stila-Enchantress","out of stock","new","About Magnificent Metals Glitter &amp; Glow Liquid Eyeshadow Duo Chrome
Make eyes magical with duo-chrome shades of Glitter &amp; Glow. Three shades of pearlescent, glitter eyeshadows make an impact with a holographic-like, multi-color, multi-dimensional effect.
How To Use
Apply directly onto the desired eye area using the applicator wand. Wear alone or over eye shadow.
Other Details

Size: 0.15 fl oz
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/z/b/zb_p_3.jpg","https://stage-glamazle.hyperx.cloud/stila-magnificent-metals-glitter-glow-liquid-eye-shadow-enchantress.html?___store=default","stila Magnificent Metals Glitter & Glow Liquid Eye Shadow - Enchantress","138.000000","25.000000","Stila"
"Stila-fariytail","out of stock","new","About Magnificent Metals Glitter &amp; Glow Liquid Eyeshadow Duo Chrome
Make eyes magical with duo-chrome shades of Glitter &amp; Glow. Three shades of pearlescent, glitter eyeshadows make an impact with a holographic-like, multi-color, multi-dimensional effect.
How To Use
Apply directly onto the desired eye area using the applicator wand. Wear alone or over eye shadow.
Other Details

Size: 0.15 fl oz
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/z/b/zb_p_1_1.jpg","https://stage-glamazle.hyperx.cloud/stila-magnificent-metals-glitter-glow-liquid-eye-shadow-fairy-tail.html?___store=default","stila Magnificent Metals Glitter & Glow Liquid Eye Shadow - Fairy Tail","138.000000","25.000000","Stila"
"ORI-1375625","out of stock","new","What it is:An energizing eye-opener that instantly wakes up tired eyes.&nbsp;Solutions for:- Dullness&nbsp;- Puffiness&nbsp;- Dark circles&nbsp;
What it is formulated WITHOUT:- Parabens- Sulfates- Phthalates&nbsp;
&nbsp;
Suggested Usage:-Gently dab around eye area with ring finger in the AM or as needed.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/2/3/2307137.jpg","https://stage-glamazle.hyperx.cloud/origins-ginzingtm-refreshing-eye-cream-to-brighten-and-depuff.html?___store=default","ORIGINS GinZing™ Refreshing Eye Cream to Brighten and Depuff","178.000000","150.000000","Origins"
"200-007","in stock","new","Silky pressed powders infused with fine brightening pearls which add radiance under the eyes and help to create a fresh and awakened look.
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/k/k/kkw-brighten-powder-open-white-4_1450x.png","https://stage-glamazle.hyperx.cloud/kkw-brightening-powder-brighten-4-peach-with-brightening-pearls.html?___store=default","KKW BRIGHTENING POWDER - Brighten 4 Peach with brightening pearls","111.000000","85.000000","KKW Beauty"
"KAHT-01","in stock","new","About Prismagic Highlighter Trio
What you see is not what you get with this prismatic highlighting trio. Flip pearls magically transform this opalescent soft powder into a brilliantly hued flash highlight.
Why It&rsquo;s Special

First to market formula with unique powder texture creates a cream-like consistency during application
Can also be used as a transformative veil for face, eyes, and lips
Innovative base formula contains a high level of glass pearls that deliver outstanding payoff and immediate metallic effect with a holographic finish

How To Use

Use each shade alone or mix together for a holographic look.
Pro Tip: Use with favorite blush for a dreamy, ethereal glow. Blend with The Exotique Diamond Eye Gloss and press into the center of the eyelid, top of cheekbones, and lips to create a light-catching, editorial highlight.
Can be used wet for even more highlighting impact.
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/p/r/prism-2.jpg","https://stage-glamazle.hyperx.cloud/kevyn-aucoin-prismagic-highlighter-trio.html?___store=default","Kevyn Aucoin Prismagic Highlighter Trio","255.000000","159.000000","Kevyn Aucoin"
